timestamp,instance_type,az_name,price
2025-08-12T01:16:50Z,g4dn.xlarge,us-east-1b,0.2169
2025-08-12T01:47:03Z,g5.xlarge,us-east-1b,0.4413
2025-08-12T02:02:31Z,p3.2xlarge,us-west-2a,0.9633
2025-08-12T02:16:28Z,g5.xlarge,us-west-2a,0.5137
2025-08-12T02:27:07Z,g4dn.xlarge,us-west-2a,0.2307
2025-08-12T02:31:46Z,g5.xlarge,us-east-1a,0.4145
2025-08-12T03:01:33Z,g4dn.xlarge,us-west-2a,0.2337
2025-08-12T03:31:37Z,p3.2xlarge,us-east-1b,0.9483
2025-08-12T04:32:32Z,p3.2xlarge,us-east-1a,0.803
2025-08-12T06:01:22Z,g4dn.xlarge,us-east-1b,0.2155
2025-08-12T07:31:51Z,g4dn.xlarge,us-east-1a,0.2084
2025-08-12T08:02:06Z,p3.2xlarge,us-east-1a,0.8046
2025-08-12T08:02:08Z,g5.xlarge,us-east-1b,0.4435
2025-08-12T09:47:23Z,g5.xlarge,us-west-2a,0.5158
2025-08-12T09:47:45Z,g5.xlarge,us-east-1a,0.4132
2025-08-12T10:02:21Z,p3.2xlarge,us-west-2a,0.9626
2025-08-12T10:17:57Z,p3.2xlarge,us-east-1b,0.9429
2025-08-12T11:01:52Z,g4dn.xlarge,us-east-1a,0.2077
2025-08-12T11:16:32Z,g4dn.xlarge,us-west-2a,0.2358
2025-08-12T12:32:50Z,g4dn.xlarge,us-east-1b,0.2134
2025-08-12T14:47:05Z,g5.xlarge,us-east-1a,0.414
2025-08-12T15:01:57Z,g4dn.xlarge,us-west-2a,0.2386
2025-08-12T15:47:52Z,g5.xlarge,us-west-2a,0.5138
2025-08-12T16:32:51Z,p3.2xlarge,us-east-1a,0.8067
2025-08-12T16:32:51Z,p3.2xlarge,us-east-1b,0.9479
2025-08-12T16:46:50Z,g5.xlarge,us-east-1b,0.4437
2025-08-12T17:01:55Z,g4dn.xlarge,us-east-1b,0.2135
2025-08-12T18:16:54Z,p3.2xlarge,us-west-2a,0.9634
2025-08-12T19:16:52Z,g5.xlarge,us-east-1a,0.4132
2025-08-12T19:46:43Z,g5.xlarge,us-west-2a,0.5131
2025-08-12T19:46:51Z,g4dn.xlarge,us-east-1a,0.2075
2025-08-12T20:01:28Z,g4dn.xlarge,us-west-2a,0.2404
2025-08-12T20:16:51Z,g4dn.xlarge,us-east-1b,0.2133
2025-08-12T21:17:25Z,p3.2xlarge,us-east-1a,0.813
2025-08-13T00:16:45Z,g5.xlarge,us-east-1b,0.4453
2025-08-13T00:32:53Z,p3.2xlarge,us-east-1a,0.817
2025-08-13T00:46:52Z,p3.2xlarge,us-east-1b,0.9512
2025-08-13T01:31:57Z,g4dn.xlarge,us-west-2a,0.2414
2025-08-13T01:46:51Z,g4dn.xlarge,us-east-1a,0.2079
2025-08-13T02:01:33Z,g5.xlarge,us-west-2a,0.5141
2025-08-13T03:31:39Z,g5.xlarge,us-east-1a,0.4113
2025-08-13T03:46:47Z,g5.xlarge,us-east-1b,0.4474
2025-08-13T03:46:53Z,p3.2xlarge,us-west-2a,0.956
2025-08-13T04:16:50Z,g4dn.xlarge,us-east-1b,0.2116
2025-08-13T05:16:34Z,p3.2xlarge,us-east-1b,0.9551
2025-08-13T06:46:55Z,g4dn.xlarge,us-east-1a,0.209
2025-08-13T07:26:49Z,p3.2xlarge,us-west-2a,0.956
2025-08-13T07:46:34Z,g5.xlarge,us-west-2a,0.514
2025-08-13T08:17:47Z,p3.2xlarge,us-east-1a,0.8133
2025-08-13T09:32:21Z,p3.2xlarge,us-east-1b,0.9621
2025-08-13T09:46:49Z,g4dn.xlarge,us-east-1b,0.2097
2025-08-13T09:46:55Z,g5.xlarge,us-east-1a,0.4102
2025-08-13T10:01:28Z,g4dn.xlarge,us-west-2a,0.2421
2025-08-13T10:02:46Z,p3.2xlarge,us-west-2a,0.9574
2025-08-13T10:02:57Z,g5.xlarge,us-east-1b,0.4439
2025-08-13T10:46:50Z,g4dn.xlarge,us-east-1a,0.2102
2025-08-13T11:47:48Z,p3.2xlarge,us-east-1a,0.8172
2025-08-13T13:01:58Z,g4dn.xlarge,us-east-1b,0.2092
2025-08-13T13:46:41Z,g5.xlarge,us-west-2a,0.5118
2025-08-13T14:17:40Z,p3.2xlarge,us-west-2a,0.9493
2025-08-13T15:16:50Z,g4dn.xlarge,us-east-1a,0.2104
2025-08-13T15:32:16Z,g4dn.xlarge,us-west-2a,0.2442
2025-08-13T16:17:05Z,g5.xlarge,us-east-1b,0.4459
2025-08-13T18:17:18Z,g5.xlarge,us-east-1a,0.4124
2025-08-13T18:32:18Z,p3.2xlarge,us-east-1b,0.9627
2025-08-13T19:16:31Z,g4dn.xlarge,us-west-2a,0.2449
2025-08-13T19:31:54Z,g4dn.xlarge,us-east-1a,0.2099
2025-08-13T19:46:53Z,p3.2xlarge,us-west-2a,0.954
2025-08-13T20:32:21Z,p3.2xlarge,us-east-1a,0.8236
2025-08-13T20:44:10Z,p3.2xlarge,us-west-2a,0.954
2025-08-13T21:31:52Z,g5.xlarge,us-east-1a,0.4093
2025-08-13T21:31:53Z,g4dn.xlarge,us-east-1b,0.21
2025-08-13T21:32:14Z,g5.xlarge,us-west-2a,0.511
2025-08-13T22:02:27Z,p3.2xlarge,us-east-1b,0.9568
2025-08-13T22:31:38Z,g4dn.xlarge,us-west-2a,0.2455
2025-08-13T23:01:50Z,g4dn.xlarge,us-east-1a,0.2111
2025-08-13T23:02:04Z,g5.xlarge,us-east-1b,0.4435
2025-08-14T01:17:06Z,g5.xlarge,us-east-1a,0.4114
2025-08-14T01:32:50Z,p3.2xlarge,us-east-1b,0.9557
2025-08-14T01:47:43Z,p3.2xlarge,us-east-1a,0.8301
2025-08-14T02:02:44Z,p3.2xlarge,us-west-2a,0.95
2025-08-14T02:16:48Z,g5.xlarge,us-west-2a,0.5114
2025-08-14T04:01:52Z,g4dn.xlarge,us-east-1a,0.2115
2025-08-14T04:32:02Z,g5.xlarge,us-east-1a,0.414
2025-08-14T05:16:47Z,g5.xlarge,us-east-1b,0.4422
2025-08-14T06:31:52Z,g4dn.xlarge,us-east-1b,0.2104
2025-08-14T06:47:11Z,p3.2xlarge,us-east-1a,0.8286
2025-08-14T07:01:39Z,g4dn.xlarge,us-west-2a,0.2444
2025-08-14T07:31:48Z,g5.xlarge,us-west-2a,0.5134
2025-08-14T09:01:51Z,g5.xlarge,us-east-1a,0.4148
2025-08-14T09:17:29Z,p3.2xlarge,us-west-2a,0.9551
2025-08-14T09:31:45Z,p3.2xlarge,us-east-1b,0.9519
2025-08-14T10:01:51Z,g4dn.xlarge,us-east-1b,0.2086
2025-08-14T10:32:03Z,p3.2xlarge,us-east-1a,0.826
2025-08-14T11:16:49Z,g4dn.xlarge,us-east-1a,0.212
2025-08-14T12:31:57Z,g5.xlarge,us-east-1b,0.4397
2025-08-14T12:46:39Z,g4dn.xlarge,us-west-2a,0.2455
2025-08-14T13:01:45Z,g5.xlarge,us-west-2a,0.5109
2025-08-14T13:01:47Z,g5.xlarge,us-east-1a,0.4121
2025-08-14T13:16:50Z,g4dn.xlarge,us-east-1b,0.2089
2025-08-14T14:32:22Z,p3.2xlarge,us-east-1a,0.828
2025-08-14T14:32:22Z,p3.2xlarge,us-east-1b,0.957
2025-08-14T15:17:02Z,p3.2xlarge,us-west-2a,0.9626
2025-08-14T16:02:09Z,g5.xlarge,us-east-1b,0.4385
2025-08-14T16:32:07Z,g4dn.xlarge,us-east-1b,0.2087
2025-08-14T17:47:22Z,g4dn.xlarge,us-east-1a,0.2133
2025-08-14T18:16:33Z,p3.2xlarge,us-east-1a,0.8337
2025-08-14T18:33:16Z,p3.2xlarge,us-east-1b,0.9507
2025-08-14T19:16:41Z,g5.xlarge,us-west-2a,0.5101
2025-08-14T19:31:45Z,g4dn.xlarge,us-west-2a,0.2438
2025-08-14T19:31:46Z,g5.xlarge,us-east-1a,0.4142
2025-08-14T21:01:25Z,g4dn.xlarge,us-east-1a,0.2139
2025-08-14T22:02:00Z,p3.2xlarge,us-east-1b,0.951
2025-08-14T22:31:40Z,g5.xlarge,us-east-1b,0.434
2025-08-14T22:46:21Z,g4dn.xlarge,us-east-1b,0.2094
2025-08-14T22:46:37Z,g5.xlarge,us-west-2a,0.5099
2025-08-14T23:32:08Z,g4dn.xlarge,us-west-2a,0.2439
2025-08-14T23:32:30Z,p3.2xlarge,us-west-2a,0.9642
2025-08-15T00:31:52Z,g4dn.xlarge,us-east-1a,0.2134
2025-08-15T00:31:54Z,g5.xlarge,us-east-1a,0.4157
2025-08-15T01:17:49Z,p3.2xlarge,us-east-1a,0.8312
2025-08-15T04:31:52Z,g4dn.xlarge,us-east-1b,0.2096
2025-08-15T05:17:39Z,p3.2xlarge,us-east-1a,0.8387
2025-08-15T05:31:34Z,g4dn.xlarge,us-west-2a,0.2441
2025-08-15T05:31:56Z,p3.2xlarge,us-west-2a,0.9612
2025-08-15T05:48:41Z,p3.2xlarge,us-east-1b,0.9588
2025-08-15T07:01:40Z,g5.xlarge,us-east-1b,0.4362
2025-08-15T07:02:28Z,g5.xlarge,us-west-2a,0.5094
2025-08-15T07:46:51Z,g4dn.xlarge,us-east-1a,0.2113
2025-08-15T09:32:34Z,p3.2xlarge,us-east-1b,0.9639
2025-08-15T10:46:52Z,g4dn.xlarge,us-east-1b,0.2097
2025-08-15T11:31:40Z,g5.xlarge,us-east-1a,0.4183
2025-08-15T11:47:51Z,g4dn.xlarge,us-east-1a,0.2115
2025-08-15T12:01:39Z,g4dn.xlarge,us-west-2a,0.2457
2025-08-15T13:01:44Z,g5.xlarge,us-east-1b,0.4315
2025-08-15T13:01:51Z,p3.2xlarge,us-west-2a,0.966
2025-08-15T13:02:29Z,g5.xlarge,us-west-2a,0.5098
2025-08-15T13:17:50Z,p3.2xlarge,us-east-1a,0.8409
2025-08-15T15:02:41Z,p3.2xlarge,us-east-1b,0.9649
2025-08-15T16:31:55Z,g4dn.xlarge,us-east-1b,0.2107
2025-08-15T17:46:55Z,g4dn.xlarge,us-east-1a,0.2105
2025-08-15T18:01:35Z,g4dn.xlarge,us-west-2a,0.2459
2025-08-15T18:32:17Z,p3.2xlarge,us-west-2a,0.9677
2025-08-15T18:46:36Z,g5.xlarge,us-east-1b,0.4335
2025-08-15T19:01:39Z,g5.xlarge,us-east-1a,0.414
2025-08-15T19:46:36Z,g5.xlarge,us-west-2a,0.5102
2025-08-15T20:31:53Z,g4dn.xlarge,us-east-1b,0.2113
2025-08-15T21:32:32Z,p3.2xlarge,us-east-1a,0.8421
2025-08-15T21:47:03Z,p3.2xlarge,us-east-1b,0.9711
2025-08-15T23:01:53Z,g4dn.xlarge,us-east-1a,0.2099
2025-08-16T00:01:29Z,g4dn.xlarge,us-east-1b,0.2095
2025-08-16T00:31:34Z,g4dn.xlarge,us-west-2a,0.2445
2025-08-16T02:02:30Z,p3.2xlarge,us-west-2a,0.9603
2025-08-16T02:46:57Z,p3.2xlarge,us-east-1b,0.9769
2025-08-16T03:31:54Z,g4dn.xlarge,us-east-1b,0.2088
2025-08-16T03:31:57Z,p3.2xlarge,us-east-1a,0.8413
2025-08-16T03:46:35Z,g4dn.xlarge,us-west-2a,0.2455
2025-08-16T03:46:41Z,g5.xlarge,us-west-2a,0.5105
2025-08-16T03:47:13Z,g5.xlarge,us-east-1a,0.4106
2025-08-16T03:47:13Z,g5.xlarge,us-east-1b,0.4362
2025-08-16T04:46:54Z,g4dn.xlarge,us-east-1a,0.2103
2025-08-16T07:16:45Z,g5.xlarge,us-west-2a,0.5121
2025-08-16T08:31:36Z,g4dn.xlarge,us-west-2a,0.2468
2025-08-16T09:46:55Z,g5.xlarge,us-east-1b,0.4333
2025-08-16T09:47:06Z,p3.2xlarge,us-east-1a,0.8387
2025-08-16T10:02:33Z,p3.2xlarge,us-east-1b,0.9819
2025-08-16T10:16:54Z,g4dn.xlarge,us-east-1b,0.2097
2025-08-16T11:01:49Z,p3.2xlarge,us-west-2a,0.9678
2025-08-16T12:01:45Z,g5.xlarge,us-east-1a,0.412
2025-08-16T12:47:26Z,g5.xlarge,us-west-2a,0.5151
2025-08-16T13:16:58Z,g4dn.xlarge,us-east-1a,0.2108
2025-08-16T15:46:41Z,g5.xlarge,us-east-1a,0.4106
2025-08-16T16:16:26Z,g4dn.xlarge,us-east-1b,0.211
2025-08-16T16:31:52Z,p3.2xlarge,us-west-2a,0.9645
2025-08-16T17:01:37Z,g4dn.xlarge,us-west-2a,0.2442
2025-08-16T17:17:19Z,p3.2xlarge,us-east-1b,0.9804
2025-08-16T17:31:35Z,g5.xlarge,us-east-1b,0.4359
2025-08-16T17:46:53Z,g4dn.xlarge,us-east-1a,0.2087
2025-08-16T18:17:25Z,p3.2xlarge,us-east-1a,0.8434
2025-08-16T19:31:37Z,g5.xlarge,us-west-2a,0.5161
2025-08-16T20:16:36Z,g5.xlarge,us-east-1a,0.4162
2025-08-16T21:01:35Z,g4dn.xlarge,us-west-2a,0.2427
2025-08-16T21:16:35Z,g5.xlarge,us-east-1b,0.4377
2025-08-16T21:17:31Z,p3.2xlarge,us-west-2a,0.9647
2025-08-16T22:02:54Z,g4dn.xlarge,us-east-1a,0.207
2025-08-16T22:02:54Z,g4dn.xlarge,us-east-1b,0.2105
2025-08-16T22:31:55Z,p3.2xlarge,us-east-1b,0.9777
2025-08-17T00:31:38Z,g5.xlarge,us-east-1b,0.4364
2025-08-17T01:02:39Z,p3.2xlarge,us-east-1a,0.8464
2025-08-17T01:16:35Z,p3.2xlarge,us-west-2a,0.9684
2025-08-17T01:31:54Z,g4dn.xlarge,us-east-1b,0.2111
2025-08-17T01:46:52Z,g5.xlarge,us-west-2a,0.5202
2025-08-17T03:31:28Z,g4dn.xlarge,us-west-2a,0.2433
2025-08-17T04:16:36Z,g5.xlarge,us-east-1a,0.4176
2025-08-17T05:46:53Z,g5.xlarge,us-east-1b,0.4319
2025-08-17T06:02:28Z,p3.2xlarge,us-east-1b,0.98
2025-08-17T06:31:58Z,g4dn.xlarge,us-east-1a,0.2067
2025-08-17T07:31:39Z,g5.xlarge,us-west-2a,0.5225
2025-08-17T08:16:59Z,g5.xlarge,us-east-1a,0.4152
2025-08-17T08:31:27Z,g4dn.xlarge,us-east-1b,0.2122
2025-08-17T08:46:35Z,g4dn.xlarge,us-west-2a,0.2443
2025-08-17T09:16:58Z,p3.2xlarge,us-east-1a,0.8466
2025-08-17T10:17:22Z,p3.2xlarge,us-west-2a,0.9693
2025-08-17T12:17:12Z,g4dn.xlarge,us-west-2a,0.2447
2025-08-17T12:31:57Z,g4dn.xlarge,us-east-1a,0.2069
2025-08-17T13:02:31Z,p3.2xlarge,us-east-1b,0.9714
2025-08-17T13:32:41Z,p3.2xlarge,us-east-1a,0.8517
2025-08-17T13:46:45Z,g5.xlarge,us-west-2a,0.5241
2025-08-17T15:31:44Z,g5.xlarge,us-east-1a,0.414
2025-08-17T15:47:22Z,p3.2xlarge,us-west-2a,0.9667
2025-08-17T16:31:57Z,p3.2xlarge,us-east-1b,0.9712
2025-08-17T17:01:26Z,g4dn.xlarge,us-east-1b,0.2129
2025-08-17T17:01:35Z,g4dn.xlarge,us-west-2a,0.2426
2025-08-17T17:16:53Z,g4dn.xlarge,us-east-1a,0.2079
2025-08-17T18:32:21Z,g5.xlarge,us-west-2a,0.5254
2025-08-17T19:17:02Z,p3.2xlarge,us-east-1a,0.8496
2025-08-17T21:02:16Z,g5.xlarge,us-east-1b,0.4331
2025-08-17T22:46:28Z,g4dn.xlarge,us-west-2a,0.2415
2025-08-17T22:46:41Z,g5.xlarge,us-east-1a,0.417
2025-08-17T23:31:47Z,g5.xlarge,us-west-2a,0.5324
2025-08-18T00:33:15Z,p3.2xlarge,us-west-2a,0.9619
2025-08-18T01:16:44Z,p3.2xlarge,us-east-1b,0.9632
2025-08-18T01:31:53Z,g4dn.xlarge,us-east-1a,0.2073
2025-08-18T01:46:54Z,g4dn.xlarge,us-east-1b,0.2116
2025-08-18T03:47:40Z,p3.2xlarge,us-east-1a,0.8474
2025-08-18T04:31:56Z,g5.xlarge,us-east-1b,0.4323
2025-08-18T04:46:54Z,g4dn.xlarge,us-east-1a,0.2084
2025-08-18T06:17:00Z,g5.xlarge,us-west-2a,0.535
2025-08-18T07:16:28Z,g4dn.xlarge,us-west-2a,0.2426
2025-08-18T07:16:32Z,g5.xlarge,us-east-1a,0.4179
2025-08-18T07:17:09Z,p3.2xlarge,us-west-2a,0.9684
2025-08-18T08:17:08Z,g5.xlarge,us-east-1b,0.4282
2025-08-18T08:17:29Z,p3.2xlarge,us-east-1b,0.958
2025-08-18T09:46:53Z,g4dn.xlarge,us-east-1a,0.2067
2025-08-18T10:16:54Z,g4dn.xlarge,us-east-1b,0.2103
2025-08-18T10:32:09Z,g4dn.xlarge,us-west-2a,0.2437
2025-08-18T10:46:54Z,p3.2xlarge,us-east-1a,0.8543
2025-08-18T12:01:46Z,g5.xlarge,us-west-2a,0.5407
2025-08-18T13:17:45Z,p3.2xlarge,us-east-1b,0.965
2025-08-18T14:17:11Z,g5.xlarge,us-east-1b,0.4252
2025-08-18T14:46:57Z,g5.xlarge,us-east-1a,0.4191
2025-08-18T15:47:26Z,p3.2xlarge,us-west-2a,0.9686
2025-08-18T16:16:48Z,g5.xlarge,us-west-2a,0.5496
2025-08-18T17:16:53Z,g4dn.xlarge,us-east-1a,0.2078
2025-08-18T18:02:28Z,p3.2xlarge,us-east-1a,0.853
2025-08-18T18:46:29Z,g4dn.xlarge,us-west-2a,0.2415
2025-08-18T19:17:01Z,g5.xlarge,us-east-1a,0.4171
2025-08-18T19:32:40Z,p3.2xlarge,us-east-1b,0.9696
2025-08-18T21:31:36Z,g5.xlarge,us-west-2a,0.5517
2025-08-18T22:16:59Z,g5.xlarge,us-east-1b,0.423
2025-08-18T23:16:27Z,g4dn.xlarge,us-west-2a,0.2395
2025-08-18T23:16:47Z,g4dn.xlarge,us-east-1b,0.209
2025-08-19T00:16:32Z,g5.xlarge,us-east-1a,0.4194
2025-08-19T00:32:29Z,p3.2xlarge,us-west-2a,0.9621
2025-08-19T01:01:38Z,g4dn.xlarge,us-east-1a,0.2067
2025-08-19T02:01:50Z,p3.2xlarge,us-east-1b,0.9641
2025-08-19T02:02:50Z,p3.2xlarge,us-east-1a,0.8578
2025-08-19T03:47:19Z,g5.xlarge,us-west-2a,0.5542
2025-08-19T05:46:39Z,g5.xlarge,us-east-1a,0.4193
2025-08-19T07:01:29Z,g5.xlarge,us-east-1b,0.4202
2025-08-19T07:03:21Z,p3.2xlarge,us-west-2a,0.9572
2025-08-19T07:19:01Z,p3.2xlarge,us-east-1b,0.9698
2025-08-19T07:47:01Z,p3.2xlarge,us-east-1a,0.8655
2025-08-19T08:01:38Z,g4dn.xlarge,us-east-1a,0.207
2025-08-19T10:31:37Z,g5.xlarge,us-west-2a,0.5575
2025-08-19T10:48:13Z,g5.xlarge,us-east-1a,0.4202
2025-08-19T11:17:27Z,g4dn.xlarge,us-west-2a,0.2375
2025-08-19T11:32:31Z,p3.2xlarge,us-east-1a,0.8661
2025-08-19T11:46:37Z,g4dn.xlarge,us-east-1b,0.2091
2025-08-19T12:01:56Z,g5.xlarge,us-east-1b,0.4214
2025-08-19T12:46:37Z,p3.2xlarge,us-west-2a,0.9509
2025-08-19T12:48:01Z,p3.2xlarge,us-east-1b,0.9725
2025-08-19T14:46:35Z,g5.xlarge,us-east-1a,0.4224
2025-08-19T15:16:40Z,g4dn.xlarge,us-east-1a,0.2047
2025-08-19T17:46:53Z,g5.xlarge,us-west-2a,0.5616
2025-08-19T17:47:17Z,g5.xlarge,us-east-1b,0.423
2025-08-19T18:16:33Z,g4dn.xlarge,us-west-2a,0.2361
2025-08-19T18:31:39Z,g5.xlarge,us-east-1a,0.4235
2025-08-19T19:01:59Z,g4dn.xlarge,us-east-1b,0.2107
2025-08-19T19:02:59Z,p3.2xlarge,us-east-1a,0.8758
2025-08-19T19:47:04Z,g4dn.xlarge,us-east-1a,0.2056
2025-08-19T20:16:46Z,p3.2xlarge,us-east-1b,0.9704
2025-08-19T21:32:08Z,p3.2xlarge,us-west-2a,0.9477
2025-08-19T22:16:31Z,g4dn.xlarge,us-west-2a,0.2358
2025-08-20T00:16:36Z,g5.xlarge,us-east-1a,0.424
2025-08-20T00:47:53Z,p3.2xlarge,us-east-1a,0.8789
2025-08-20T01:31:50Z,g5.xlarge,us-west-2a,0.5689
2025-08-20T01:31:50Z,p3.2xlarge,us-west-2a,0.9551
2025-08-20T02:17:03Z,g5.xlarge,us-east-1b,0.4227
2025-08-20T02:31:41Z,g4dn.xlarge,us-east-1a,0.2058
2025-08-20T02:31:41Z,g4dn.xlarge,us-east-1b,0.2114
2025-08-20T03:16:39Z,g4dn.xlarge,us-west-2a,0.2362
2025-08-20T04:47:22Z,p3.2xlarge,us-east-1b,0.9721
2025-08-20T05:17:29Z,p3.2xlarge,us-east-1a,0.8793
2025-08-20T06:01:34Z,g5.xlarge,us-east-1a,0.4233
2025-08-20T06:46:55Z,g4dn.xlarge,us-east-1b,0.2117
2025-08-20T07:31:32Z,g5.xlarge,us-east-1b,0.4207
2025-08-20T07:31:59Z,g4dn.xlarge,us-west-2a,0.2374
2025-08-20T07:47:14Z,g5.xlarge,us-west-2a,0.5729
2025-08-20T08:01:50Z,p3.2xlarge,us-west-2a,0.9668
2025-08-20T11:16:40Z,g4dn.xlarge,us-east-1a,0.2061
2025-08-20T11:16:40Z,g4dn.xlarge,us-east-1b,0.2108
2025-08-20T13:48:30Z,p3.2xlarge,us-east-1a,0.8794
2025-08-20T13:48:30Z,p3.2xlarge,us-east-1b,0.9744
2025-08-20T14:18:04Z,g5.xlarge,us-east-1a,0.4234
2025-08-20T14:47:14Z,g4dn.xlarge,us-east-1b,0.2114
2025-08-20T14:47:41Z,p3.2xlarge,us-west-2a,0.9718
2025-08-20T14:47:46Z,g4dn.xlarge,us-west-2a,0.2371
2025-08-20T14:47:59Z,g5.xlarge,us-west-2a,0.5864
2025-08-20T15:01:40Z,g4dn.xlarge,us-east-1a,0.2055
2025-08-20T16:32:07Z,g5.xlarge,us-east-1b,0.4231
2025-08-20T17:13:44Z,g4dn.xlarge,us-west-2a,0.2371
2025-08-20T18:18:22Z,p3.2xlarge,us-east-1b,0.9756
2025-08-20T18:46:51Z,g4dn.xlarge,us-east-1a,0.2061
2025-08-20T19:16:49Z,p3.2xlarge,us-west-2a,0.9721
2025-08-20T20:31:32Z,g5.xlarge,us-west-2a,0.5997
2025-08-20T21:17:19Z,g5.xlarge,us-east-1b,0.421
2025-08-20T22:02:50Z,g4dn.xlarge,us-west-2a,0.2378
2025-08-20T22:31:53Z,p3.2xlarge,us-east-1a,0.8801
2025-08-20T22:46:32Z,g5.xlarge,us-east-1a,0.4239
2025-08-20T23:31:52Z,g4dn.xlarge,us-east-1a,0.2065
2025-08-21T01:02:08Z,g5.xlarge,us-east-1b,0.424
2025-08-21T01:02:15Z,p3.2xlarge,us-east-1b,0.9818
2025-08-21T01:32:35Z,p3.2xlarge,us-west-2a,0.9799
2025-08-21T02:31:33Z,g5.xlarge,us-west-2a,0.6035
2025-08-21T03:02:38Z,p3.2xlarge,us-east-1a,0.8838
2025-08-21T04:01:33Z,g5.xlarge,us-east-1a,0.4264
2025-08-21T04:31:56Z,p3.2xlarge,us-east-1b,0.9889
2025-08-21T04:48:09Z,g5.xlarge,us-east-1b,0.4248
2025-08-21T06:01:52Z,g4dn.xlarge,us-east-1b,0.212
2025-08-21T06:31:42Z,g4dn.xlarge,us-west-2a,0.2371
2025-08-21T08:03:01Z,g5.xlarge,us-east-1b,0.4227
2025-08-21T08:16:48Z,p3.2xlarge,us-east-1a,0.8857
2025-08-21T08:31:52Z,g4dn.xlarge,us-east-1a,0.2058
2025-08-21T09:46:50Z,p3.2xlarge,us-west-2a,0.9802
2025-08-21T10:02:18Z,p3.2xlarge,us-east-1b,0.9939
2025-08-21T11:02:10Z,g4dn.xlarge,us-west-2a,0.2379
2025-08-21T11:32:49Z,g5.xlarge,us-west-2a,0.6073
2025-08-21T11:46:51Z,g4dn.xlarge,us-east-1b,0.2112
2025-08-21T12:02:02Z,g5.xlarge,us-east-1a,0.4291
2025-08-21T12:47:04Z,g5.xlarge,us-east-1b,0.4255
2025-08-21T13:31:51Z,g4dn.xlarge,us-east-1a,0.2069
2025-08-21T16:17:17Z,p3.2xlarge,us-east-1a,0.8881
2025-08-21T17:01:33Z,p3.2xlarge,us-east-1b,0.9911
2025-08-21T17:31:40Z,g5.xlarge,us-west-2a,0.6115
2025-08-21T17:47:05Z,p3.2xlarge,us-west-2a,0.975
2025-08-21T17:47:14Z,g4dn.xlarge,us-west-2a,0.239
2025-08-21T18:17:06Z,g4dn.xlarge,us-east-1b,0.2114
2025-08-21T18:53:32Z,g5.xlarge,us-west-2a,0.6115
2025-08-21T20:31:51Z,p3.2xlarge,us-east-1b,0.996
2025-08-21T21:16:52Z,g4dn.xlarge,us-east-1a,0.2074
2025-08-21T21:48:16Z,g5.xlarge,us-east-1b,0.4264
2025-08-21T22:32:07Z,p3.2xlarge,us-west-2a,0.9758
2025-08-21T23:02:05Z,p3.2xlarge,us-east-1a,0.8923
2025-08-22T00:17:01Z,g4dn.xlarge,us-east-1b,0.2121
2025-08-22T00:32:52Z,g5.xlarge,us-west-2a,0.6076
2025-08-22T01:16:58Z,g5.xlarge,us-east-1b,0.4274
2025-08-22T01:17:41Z,g4dn.xlarge,us-west-2a,0.2383
2025-08-22T02:31:47Z,p3.2xlarge,us-east-1b,1.0025
2025-08-22T03:02:53Z,g4dn.xlarge,us-east-1a,0.208
2025-08-22T03:32:18Z,p3.2xlarge,us-east-1a,0.8963
2025-08-22T04:47:36Z,p3.2xlarge,us-west-2a,0.9795
2025-08-22T05:16:55Z,g5.xlarge,us-east-1a,0.4263
2025-08-22T05:32:21Z,g5.xlarge,us-west-2a,0.6084
2025-08-22T05:47:07Z,g4dn.xlarge,us-east-1b,0.2135
2025-08-22T06:01:49Z,p3.2xlarge,us-east-1b,0.9974
2025-08-22T07:16:56Z,g5.xlarge,us-east-1b,0.4279
2025-08-22T08:17:14Z,g4dn.xlarge,us-west-2a,0.2394
2025-08-22T08:32:36Z,p3.2xlarge,us-west-2a,0.9826
2025-08-22T10:01:49Z,g5.xlarge,us-east-1a,0.4252
2025-08-22T10:01:49Z,g5.xlarge,us-west-2a,0.6065
2025-08-22T11:01:53Z,g4dn.xlarge,us-east-1a,0.2088
2025-08-22T11:16:51Z,g4dn.xlarge,us-east-1b,0.2118
2025-08-22T12:02:09Z,p3.2xlarge,us-east-1a,0.892
2025-08-22T13:33:06Z,p3.2xlarge,us-east-1b,0.9934
2025-08-22T14:16:53Z,g5.xlarge,us-east-1b,0.4272
2025-08-22T14:17:41Z,g5.xlarge,us-west-2a,0.6074
2025-08-22T15:17:13Z,g4dn.xlarge,us-east-1b,0.2126
2025-08-22T15:32:09Z,g4dn.xlarge,us-west-2a,0.24
2025-08-22T15:47:26Z,p3.2xlarge,us-east-1a,0.8965
2025-08-22T17:01:48Z,g5.xlarge,us-east-1a,0.4243
2025-08-22T17:32:48Z,p3.2xlarge,us-west-2a,0.9903
2025-08-22T18:01:47Z,g5.xlarge,us-west-2a,0.6061
2025-08-22T19:02:09Z,g4dn.xlarge,us-east-1a,0.2096
2025-08-22T20:01:46Z,g5.xlarge,us-east-1b,0.4284
2025-08-22T22:01:58Z,p3.2xlarge,us-east-1b,0.9875
2025-08-22T22:16:47Z,g5.xlarge,us-east-1a,0.4245
2025-08-22T23:01:39Z,g4dn.xlarge,us-west-2a,0.2404
2025-08-22T23:18:39Z,p3.2xlarge,us-east-1a,0.8978
