timestamp,source,name,value,unit
2025-08-30T04:00:00-00:00,caiso,electricity_price_caiso_sp15,52.31347,USD/MWh
2025-08-30T05:00:00-00:00,caiso,electricity_price_caiso_sp15,50.78358,USD/MWh
2025-08-30T06:00:00-00:00,caiso,electricity_price_caiso_sp15,46.82669,USD/MWh
2025-08-30T07:00:00-00:00,caiso,electricity_price_caiso_sp15,41.06778,USD/MWh
2025-08-30T08:00:00-00:00,caiso,electricity_price_caiso_sp15,41.03786,USD/MWh
2025-08-30T09:00:00-00:00,caiso,electricity_price_caiso_sp15,37.9883,USD/MWh
2025-08-30T10:00:00-00:00,caiso,electricity_price_caiso_sp15,39.69674,USD/MWh
2025-08-30T11:00:00-00:00,caiso,electricity_price_caiso_sp15,41.0055,USD/MWh
2025-08-30T12:00:00-00:00,caiso,electricity_price_caiso_sp15,41.65448,USD/MWh
2025-08-30T13:00:00-00:00,caiso,electricity_price_caiso_sp15,42.70461,USD/MWh
2025-08-30T14:00:00-00:00,caiso,electricity_price_caiso_sp15,30.03531,USD/MWh
2025-08-30T15:00:00-00:00,caiso,electricity_price_caiso_sp15,22.43802,USD/MWh
2025-08-30T16:00:00-00:00,caiso,electricity_price_caiso_sp15,21.92853,USD/MWh
2025-08-30T17:00:00-00:00,caiso,electricity_price_caiso_sp15,22.27905,USD/MWh
2025-08-30T18:00:00-00:00,caiso,electricity_price_caiso_sp15,24.32942,USD/MWh
2025-08-30T19:00:00-00:00,caiso,electricity_price_caiso_sp15,23.99766,USD/MWh
2025-08-30T20:00:00-00:00,caiso,electricity_price_caiso_sp15,22.96611,USD/MWh
2025-08-30T21:00:00-00:00,caiso,electricity_price_caiso_sp15,23.0,USD/MWh
2025-08-30T22:00:00-00:00,caiso,electricity_price_caiso_sp15,27.54808,USD/MWh
2025-08-30T23:00:00-00:00,caiso,electricity_price_caiso_sp15,32.70795,USD/MWh
2025-08-31T00:00:00-00:00,caiso,electricity_price_caiso_sp15,41.01659,USD/MWh
2025-08-31T01:00:00-00:00,caiso,electricity_price_caiso_sp15,49.62821,USD/MWh
2025-08-31T02:00:00-00:00,caiso,electricity_price_caiso_sp15,59.62025,USD/MWh
2025-08-31T03:00:00-00:00,caiso,electricity_price_caiso_sp15,49.67691,USD/MWh
2025-08-31T04:00:00-00:00,caiso,electricity_price_caiso_sp15,50.20721,USD/MWh
2025-08-31T05:00:00-00:00,caiso,electricity_price_caiso_sp15,48.41989,USD/MWh
2025-08-31T06:00:00-00:00,caiso,electricity_price_caiso_sp15,48.05397,USD/MWh
2025-08-31T07:00:00-00:00,caiso,electricity_price_caiso_sp15,44.78109,USD/MWh
2025-08-31T08:00:00-00:00,caiso,electricity_price_caiso_sp15,43.84679,USD/MWh
2025-08-31T09:00:00-00:00,caiso,electricity_price_caiso_sp15,40.29554,USD/MWh
2025-08-31T10:00:00-00:00,caiso,electricity_price_caiso_sp15,40.22864,USD/MWh
2025-08-31T11:00:00-00:00,caiso,electricity_price_caiso_sp15,39.64912,USD/MWh
2025-08-31T12:00:00-00:00,caiso,electricity_price_caiso_sp15,38.99323,USD/MWh
2025-08-31T13:00:00-00:00,caiso,electricity_price_caiso_sp15,39.58572,USD/MWh
2025-08-31T14:00:00-00:00,caiso,electricity_price_caiso_sp15,29.53409,USD/MWh
2025-08-31T15:00:00-00:00,caiso,electricity_price_caiso_sp15,21.57754,USD/MWh
2025-08-31T16:00:00-00:00,caiso,electricity_price_caiso_sp15,21.38124,USD/MWh
2025-08-31T17:00:00-00:00,caiso,electricity_price_caiso_sp15,21.92385,USD/MWh
2025-08-31T18:00:00-00:00,caiso,electricity_price_caiso_sp15,23.55989,USD/MWh
2025-08-31T19:00:00-00:00,caiso,electricity_price_caiso_sp15,24.62969,USD/MWh
2025-08-31T20:00:00-00:00,caiso,electricity_price_caiso_sp15,25.12347,USD/MWh
2025-08-31T21:00:00-00:00,caiso,electricity_price_caiso_sp15,28.57137,USD/MWh
2025-08-31T22:00:00-00:00,caiso,electricity_price_caiso_sp15,34.11098,USD/MWh
2025-08-31T23:00:00-00:00,caiso,electricity_price_caiso_sp15,39.22629,USD/MWh
2025-09-01T00:00:00-00:00,caiso,electricity_price_caiso_sp15,45.18912,USD/MWh
2025-09-01T01:00:00-00:00,caiso,electricity_price_caiso_sp15,53.78327,USD/MWh
2025-09-01T02:00:00-00:00,caiso,electricity_price_caiso_sp15,65.18687,USD/MWh
2025-09-01T03:00:00-00:00,caiso,electricity_price_caiso_sp15,53.19875,USD/MWh
2025-09-01T04:00:00-00:00,caiso,electricity_price_caiso_sp15,53.49188,USD/MWh
2025-09-01T05:00:00-00:00,caiso,electricity_price_caiso_sp15,51.96966,USD/MWh
2025-09-01T06:00:00-00:00,caiso,electricity_price_caiso_sp15,47.78666,USD/MWh
2025-09-01T07:00:00-00:00,caiso,electricity_price_caiso_sp15,44.45862,USD/MWh
